0.04,69.1
0.08,59.1
0.12,57.4
0.16,60.0
0.2,53.5
0.24,54.5
0.28,52.8
0.32,49.7
0.36,50.1
0.4,49.8
0.44,49.8
0.48,49.9
0.52,49.5
0.56,49.6
0.6,49.6
0.64,47.6
0.68,51.3
0.72,48.3
0.76,47.7
0.8,47.9
