0.04,62.3
0.08,53.6
0.12,53.6
0.16,49.1
0.2,51.0
0.24,50.3
0.28,50.9
0.32,47.4
0.36,51.0
0.4,54.9
0.44,48.2
0.48,51.6
0.52,47.7
0.56,47.9
0.6,47.8
0.64,46.3
0.68,46.8
0.72,46.4
0.76,47.3
0.8,46.4
