0.4,5.8
0.8,5.2
1.2,5.3
1.6,4.5
2.0,4.2
2.4,4.3
2.8,4.0
3.2,4.2
3.6,4.4
4.0,4.2
4.4,4.1
4.8,4.1
5.2,4.0
5.6,4.0
6.0,4.0
6.4,3.8
6.8,3.9
7.2,4.2
7.6,4.2
8.0,4.5
