0.04,64.5
0.08,55.9
0.12,55.9
0.16,51.6
0.2,50.9
0.24,50.7
0.28,51.4
0.32,49.8
0.36,48.6
0.4,48.9
0.44,48.5
0.48,48.1
0.52,48.6
0.56,48.8
0.6,48.4
0.64,46.8
0.68,46.8
0.72,47.0
0.76,46.7
0.8,46.9
