0.04,189.7
0.08,111.4
0.12,61.2
0.16,89.0
0.2,56.0
0.24,50.8
0.28,51.6
0.32,51.9
0.36,50.5
0.4,49.6
0.44,50.0
0.48,50.7
0.52,49.6
0.56,53.3
0.6,50.3
0.64,49.4
0.68,52.0
0.72,50.3
0.76,49.2
0.8,52.0
